content_id,title,type,genre,platform,country,language,release_year,duration_minutes,rating,votes,weighted_rating,engagement_score,popularity_score,trending_score,tags,combined_features,description,poster_url
C101586,Echoes of Time 1586,Movie,Crime,Hotstar,Spain,Spanish,2024,151,8.4,163271,8.36,410.9,1364.95,1629.67,"Crime,Hotstar,Movie,Spanish","Crime Hotstar Movie Echoes of Time 1586 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 1586 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100147,Shadow Realm 147,Series,Fantasy,Prime Video,South Korea,German,2015,1250,7.6,195917,7.59,4081.6,1487.01,1629.1,"Fantasy,Prime Video,Series,German","Fantasy Prime Video Series Shadow Realm 147 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 147 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102250,Shadow Realm 2250,Series,Sci-Fi,Netflix,USA,Korean,2023,343,8.0,183956,7.97,1051.62,1466.13,1625.22,"Sci-Fi,Netflix,Series,Korean","Sci-Fi Netflix Series Shadow Realm 2250 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 2250 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100624,Hidden Pulse 624,Series,Drama,Hotstar,India,Spanish,2023,708,8.0,195612,7.98,2308.22,1560.98,1618.97,"Drama,Hotstar,Series,Spanish","Drama Hotstar Series Hidden Pulse 624 is a drama series on Hotstar, featuring intense storytelling and engaging characters.","Hidden Pulse 624 is a drama series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100390,Lost Signal 390,Movie,Comedy,Netflix,South Korea,Korean,2017,100,8.2,183604,8.17,306.01,1500.04,1616.07,"Comedy,Netflix,Movie,Korean","Comedy Netflix Movie Lost Signal 390 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 390 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100718,Cyber Night 718,Movie,Comedy,Prime Video,UK,Korean,2019,89,9.5,176562,9.43,261.9,1664.98,1612.85,"Comedy,Prime Video,Movie,Korean","Comedy Prime Video Movie Cyber Night 718 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 718 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101814,Neon Streets 1814,Movie,Sci-Fi,Hotstar,South Korea,Hindi,2020,85,8.4,184675,8.36,261.62,1543.88,1608.55,"Sci-Fi,Hotstar,Movie,Hindi","Sci-Fi Hotstar Movie Neon Streets 1814 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 1814 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101847,Crimson Truth 1847,Series,Crime,Hotstar,UK,Hindi,2024,1642,8.7,186869,8.66,5113.98,1618.29,1608.27,"Crime,Hotstar,Series,Hindi","Crime Hotstar Series Crimson Truth 1847 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 1847 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102040,Broken Empire 2040,Series,Thriller,Netflix,USA,Korean,2021,623,8.8,160937,8.75,1671.06,1408.2,1603.72,"Thriller,Netflix,Series,Korean","Thriller Netflix Series Broken Empire 2040 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 2040 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101195,Echoes of Time 1195,Movie,Drama,Prime Video,USA,Korean,2020,89,8.0,168146,7.97,249.42,1340.12,1603.65,"Drama,Prime Video,Movie,Korean","Drama Prime Video Movie Echoes of Time 1195 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 1195 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101799,Dark Horizon 1799,Movie,Thriller,Hotstar,UK,German,2019,99,7.9,179817,7.88,296.7,1416.96,1602.52,"Thriller,Hotstar,Movie,German","Thriller Hotstar Movie Dark Horizon 1799 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 1799 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101244,Lost Signal 1244,Series,Action,Netflix,India,Hindi,2022,624,9.2,159886,9.13,1662.81,1459.76,1599.18,"Action,Netflix,Series,Hindi","Action Netflix Series Lost Signal 1244 is a action series on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 1244 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101274,Crimson Truth 1274,Movie,Thriller,Hotstar,South Korea,English,2024,125,8.8,167163,8.75,348.26,1462.68,1594.67,"Thriller,Hotstar,Movie,English","Thriller Hotstar Movie Crimson Truth 1274 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 1274 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101059,Broken Empire 1059,Movie,Fantasy,Netflix,UK,Hindi,2016,81,8.1,179480,8.07,242.3,1448.4,1594.62,"Fantasy,Netflix,Movie,Hindi","Fantasy Netflix Movie Broken Empire 1059 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 1059 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100545,Lost Signal 545,Movie,Action,Netflix,India,English,2018,107,9.4,186628,9.34,332.82,1743.11,1590.05,"Action,Netflix,Movie,English","Action Netflix Movie Lost Signal 545 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 545 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101572,Silent Code 1572,Series,Drama,Prime Video,India,Hindi,2023,1224,7.1,194313,7.1,3963.99,1379.62,1589.89,"Drama,Prime Video,Series,Hindi","Drama Prime Video Series Silent Code 1572 is a drama series on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 1572 is a drama series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100804,Lost Signal 804,Series,Action,Hotstar,Germany,English,2019,1374,8.5,173258,8.46,3967.61,1465.76,1588.37,"Action,Hotstar,Series,English","Action Hotstar Series Lost Signal 804 is a action series on Hotstar, featuring intense storytelling and engaging characters.","Lost Signal 804 is a action series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100370,Dark Horizon 370,Movie,Fantasy,Hotstar,Germany,German,2018,139,7.7,194883,7.68,451.48,1496.7,1588.17,"Fantasy,Hotstar,Movie,German","Fantasy Hotstar Movie Dark Horizon 370 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 370 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101624,Neon Streets 1624,Movie,Crime,Netflix,Germany,Korean,2022,138,8.4,165542,8.36,380.75,1383.93,1587.41,"Crime,Netflix,Movie,Korean","Crime Netflix Movie Neon Streets 1624 is a crime movie on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 1624 is a crime movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101299,Fading Light 1299,Movie,Action,Netflix,India,Hindi,2022,154,7.5,181891,7.49,466.85,1362.36,1586.28,"Action,Netflix,Movie,Hindi","Action Netflix Movie Fading Light 1299 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Fading Light 1299 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101314,Lost Signal 1314,Series,Fantasy,Prime Video,South Korea,Korean,2021,421,9.5,187144,9.43,1313.13,1764.77,1584.88,"Fantasy,Prime Video,Series,Korean","Fantasy Prime Video Series Lost Signal 1314 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Lost Signal 1314 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101107,Neon Streets 1107,Movie,Crime,Hotstar,USA,Hindi,2021,145,7.6,191604,7.58,463.04,1452.36,1580.54,"Crime,Hotstar,Movie,Hindi","Crime Hotstar Movie Neon Streets 1107 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 1107 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101348,Echoes of Time 1348,Series,Crime,Hotstar,Spain,English,2015,922,9.2,191378,9.14,2940.84,1749.19,1578.66,"Crime,Hotstar,Series,English","Crime Hotstar Series Echoes of Time 1348 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 1348 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101577,Dark Horizon 1577,Movie,Comedy,Hotstar,South Korea,German,2019,147,7.1,185216,7.1,453.78,1315.03,1576.94,"Comedy,Hotstar,Movie,German","Comedy Hotstar Movie Dark Horizon 1577 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 1577 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101771,Hidden Pulse 1771,Series,Comedy,Netflix,Germany,Hindi,2023,1311,8.6,186819,8.56,4082.0,1599.17,1576.79,"Comedy,Netflix,Series,Hindi","Comedy Netflix Series Hidden Pulse 1771 is a comedy series on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 1771 is a comedy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100944,Broken Empire 944,Series,Crime,Hotstar,USA,Korean,2015,1798,8.5,181346,8.46,5434.34,1534.19,1571.38,"Crime,Hotstar,Series,Korean","Crime Hotstar Series Broken Empire 944 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Broken Empire 944 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101465,Lost Signal 1465,Movie,Crime,Netflix,USA,Korean,2016,131,8.5,155032,8.45,338.49,1310.02,1570.87,"Crime,Netflix,Movie,Korean","Crime Netflix Movie Lost Signal 1465 is a crime movie on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 1465 is a crime movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102146,Neon Streets 2146,Series,Thriller,Hotstar,UK,Spanish,2017,1976,8.1,167603,8.07,5519.73,1352.56,1569.77,"Thriller,Hotstar,Series,Spanish","Thriller Hotstar Series Neon Streets 2146 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 2146 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101130,Cyber Night 1130,Movie,Comedy,Prime Video,Spain,English,2017,176,8.8,194968,8.75,571.91,1705.97,1565.55,"Comedy,Prime Video,Movie,English","Comedy Prime Video Movie Cyber Night 1130 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 1130 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101430,Crimson Truth 1430,Movie,Thriller,Netflix,USA,German,2023,144,7.6,183673,7.58,440.82,1392.24,1563.04,"Thriller,Netflix,Movie,German","Thriller Netflix Movie Crimson Truth 1430 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.","Crimson Truth 1430 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100703,Hidden Pulse 703,Movie,Sci-Fi,Prime Video,Germany,English,2023,116,8.2,169346,8.17,327.4,1383.56,1562.07,"Sci-Fi,Prime Video,Movie,English","Sci-Fi Prime Video Movie Hidden Pulse 703 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 703 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102014,Last Kingdom 2014,Series,Fantasy,Prime Video,India,Hindi,2023,1767,7.6,195834,7.59,5767.31,1486.38,1560.73,"Fantasy,Prime Video,Series,Hindi","Fantasy Prime Video Series Last Kingdom 2014 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 2014 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102288,Crimson Truth 2288,Movie,Crime,Hotstar,Spain,German,2017,119,8.5,196614,8.46,389.95,1663.35,1558.01,"Crime,Hotstar,Movie,German","Crime Hotstar Movie Crimson Truth 2288 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 2288 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101598,Cyber Night 1598,Movie,Sci-Fi,Netflix,USA,Korean,2022,97,8.3,166107,8.26,268.54,1372.04,1551.54,"Sci-Fi,Netflix,Movie,Korean","Sci-Fi Netflix Movie Cyber Night 1598 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Cyber Night 1598 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100112,Crimson Truth 112,Series,Sci-Fi,Hotstar,USA,German,2022,934,7.9,199521,7.88,3105.88,1572.23,1551.16,"Sci-Fi,Hotstar,Series,German","Sci-Fi Hotstar Series Crimson Truth 112 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 112 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100779,Fading Light 779,Series,Comedy,Netflix,UK,Spanish,2024,904,8.2,169710,8.17,2556.96,1386.53,1549.7,"Comedy,Netflix,Series,Spanish","Comedy Netflix Series Fading Light 779 is a comedy series on Netflix, featuring intense storytelling and engaging characters.","Fading Light 779 is a comedy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101922,Silent Code 1922,Series,Sci-Fi,Prime Video,UK,Korean,2020,917,7.5,173484,7.49,2651.41,1299.4,1549.65,"Sci-Fi,Prime Video,Series,Korean","Sci-Fi Prime Video Series Silent Code 1922 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 1922 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
